,t,y_sidebyside,ym_sidebyside,u_sidebyside,q_sidebyside,qm_sidebyside,m_sidebyside,Mm_sidebyside,h_sidebyside,hm_sidebyside
34,7.0,357.630508474576,357.72717398485764,8.56636718750002,0.171727248829825,0.1716682578070933,466.013596288327,466.5111491494198,9.92695095288219,9.938377824199337
35,7.2,357.712280701754,357.7271739848576,8.56636718750002,0.171777270871708,0.1716722435463691,466.016312393508,466.20305241470794,9.93452343549384,9.933942603456861
36,7.4,357.35948275862,357.7271739848575,8.56636718750002,0.171776494077743,0.1716689673490561,465.83119782308,466.3570735925674,9.9315872631485,9.935580627578863
37,7.6000000000000005,357.531896551724,357.7271739848575,8.56636718750002,0.171784942554804,0.17167238410559854,465.586846590115,466.3095767699682,9.95068466497269,9.93494849682824
38,7.800000000000001,357.306956521739,357.7271739848574,8.56636718750002,0.171765258450666,0.1716719189195058,465.586846590115,466.32970631782524,9.93966924650535,9.939389274430072
39,8.0,357.652136752136,357.7271739848574,8.56636718750002,0.171787931982886,0.17167333250770986,465.261201330463,466.1751458884742,9.96577416626018,9.937046808699856
40,8.200000000000001,357.586206896551,357.7271739848574,8.56636718750002,0.171678881630391,0.17167415270725123,465.261201330463,466.2577766340131,9.95618327868035,9.943459543161872
41,8.4,357.83628318584,357.7271739848574,8.56636718750002,0.171686023049932,0.17167839797356463,465.254355790474,465.9574847778361,9.93092111678863,9.943349640406765
42,8.6,357.681034482758,357.7271739848574,8.56636718750002,0.171676795999116,0.17167384551562723,465.254355790474,466.0021336755908,9.92463506881664,9.935215900963298
43,8.8,357.837931034482,357.7271739848574,8.56636718750002,0.171695294758652,0.1716729313125062,465.380700655571,466.3683712847243,9.90441740247329,9.93304073814479
44,9.0,357.6,357.7271739848574,8.56636718750002,0.171674873769074,0.1716692260987958,465.547475877499,466.44478229635314,9.94237317299924,9.926541493106349
45,9.200000000000001,357.591071428571,357.7271739848574,8.56636718750002,0.171804242950509,0.17167023920679872,465.547475877499,466.72456121465035,9.93272069490682,9.937549964668946
46,9.4,357.840869565217,357.7271739848574,8.56636718750002,0.171685528201564,0.1716677873825261,465.812082461265,466.2064240359308,9.91080722156807,9.935321606914934
47,9.600000000000001,357.639130434782,357.7271739848574,8.56636718750002,0.171655384995097,0.17167425863511743,465.9513490843,466.32349573470486,9.93315690114456,9.92963911496863
48,9.8,357.668421052631,357.7271739848574,8.56636718750002,0.171676052802297,0.17168122325723392,465.896696602205,466.5571755373972,9.94895099822604,9.935356579742926
49,10.0,357.86923076923,357.7271739848574,8.56636718750002,0.171739267433807,0.17167076383247426,465.339241284839,466.30010238716727,9.93810141523564,9.939246514884482
50,10.200000000000001,357.828571428571,357.7271739848574,8.56636718750002,0.171663008087973,0.1716684237052968,465.339241284839,466.17122049695803,9.94804620435106,9.936102728186388
51,10.4,357.865517241379,357.7271739848574,8.56636718750002,0.17168825739615,0.17167151921388085,465.085266983505,466.26257862757524,9.94859834559173,9.938910529646899
52,10.600000000000001,357.672072072072,357.7271739848574,8.56636718750002,0.171707017141882,0.17166568293601633,465.085266983505,466.15109999616055,9.90157401074204,9.939032608821213
53,10.8,357.786842105263,357.7271739848574,8.56636718750002,0.171655267636517,0.17166669981518723,466.588255187476,466.1302947345615,9.91817239666305,9.92812767027361
54,11.0,357.661061946902,357.7271739848574,8.56636718750002,0.171735930174422,0.17167968728665728,466.914991753557,466.64529501899085,9.94608033761648,9.934234260639833
55,11.200000000000001,357.569565217391,357.7271739848574,8.56636718750002,0.171734836484957,0.1716804146920564,466.914991753557,466.49136382713544,9.94650915122228,9.940155012198405
56,11.4,357.567826086956,357.7271739848574,8.56636718750002,0.171714186375708,0.1716650723600279,466.849740063726,466.1516954795914,9.91505025537815,9.937219748911165
57,11.600000000000001,357.605172413793,357.7271739848574,8.56636718750002,0.171789315237938,0.1716668863275628,466.849740063726,466.16061933135956,9.91223843055625,9.930305829680247
58,11.8,357.46724137931,357.7271739848574,8.56636718750002,0.171723322663215,0.17168147529937577,466.908755236711,466.5194064855362,9.93158299039758,9.93366684642693
59,12.0,357.604347826086,357.7271739848574,8.56636718750002,0.171741742670604,0.17168467449946023,466.954151523623,466.569961207626,9.9206993621032,9.938618425149036
60,12.200000000000001,357.421186440677,357.7271739848574,8.56636718750002,0.171650487102387,0.1716757942472296,466.946417111588,466.34418366166494,9.9374979638864,9.932687526156744
61,12.4,357.686086956521,357.7271739848574,8.56636718750002,0.171681574584835,0.17168397684973832,466.804619557618,466.4966581776576,9.92109570218274,9.938168631412303
62,12.600000000000001,357.4,357.7271739848574,8.56636718750002,0.171694860531519,0.17167225810711206,466.804619557618,466.26974677460623,9.93631988132179,9.932295986825855
63,12.8,357.172321428571,357.7271739848574,8.56636718750002,0.171730800221223,0.1716843210974381,466.843783209351,466.5040220423286,9.91613253467844,9.93743555718376
64,13.0,357.352173913043,357.7271739848574,8.56636718750002,0.171725847363529,0.17167186679480856,466.843783209351,466.27959262359946,9.91579554301465,9.9313360696816
65,13.200000000000001,357.319469026548,357.7271739848574,8.56636718750002,0.171692532163815,0.17168922641566095,466.753090424843,466.5846377562142,9.92487510115606,9.931830315781397
66,13.4,357.494782608695,357.7271739848574,8.56636718750002,0.171761798488739,0.17169305014999928,466.615857921968,466.61917592036866,9.91496908805365,9.933835046621649
67,13.600000000000001,357.269827586206,357.7271739848574,8.56636718750002,0.171672431918327,0.17168692720103249,466.615857921968,466.47347859307104,9.92443665068484,9.929842384538725
68,13.8,357.457522123893,357.7271739848574,8.56636718750002,0.171710402599415,0.17169477941296177,466.094702690608,466.6214187904387,9.92477454065857,9.932503238691295
69,14.0,357.6203539823,357.7271739848574,8.56636718750002,0.171720851548378,0.17168490335264017,466.094702690608,466.45267533404376,9.93132566741964,9.932299712755228
70,14.200000000000001,357.217543859649,357.7271739848574,8.56636718750002,0.171683689310062,0.1716894451805439,466.531531172097,466.45968300687724,9.93696062229466,9.934377154835529
71,14.4,357.676923076923,357.7271739848574,8.56636718750002,0.171707708415427,0.17168034752430497,466.720284219654,466.3622145366368,9.91517819679363,9.936276111807576
72,14.600000000000001,357.258119658119,357.7271739848574,8.56636718750002,0.171693491849393,0.1716726861284212,466.720284219654,466.27715508453923,9.9243698352984,9.929457909727248
73,14.8,357.28125,357.7271739848574,8.56636718750002,0.171649313509642,0.17169887031484704,466.927650048446,466.5978654268751,9.96070355474196,9.93180673626272
74,15.0,357.575862068965,357.7271739848574,8.56636718750002,0.171729004626119,0.17168103331006562,466.935190624038,466.444362358266,9.94791523711401,9.943715442456982
75,15.200000000000001,357.537168141592,357.7271739848574,8.56636718750002,0.171681940389776,0.1716598356167378,466.766096173485,465.978585704052,9.94442042908116,9.938618974573023
76,15.4,357.3,357.7271739848574,8.56636718750002,0.171696043340735,0.1716706508841615,466.531434487003,466.1917024216712,9.9417857386194,9.938298663530814
77,15.600000000000001,357.448672566371,357.7271739848574,8.56636718750002,0.171669148786313,0.17166827389554842,466.531434487003,466.20095863787435,9.95778239889836,9.93764455277276
78,15.8,357.6,357.7271739848574,8.56636718750002,0.171739264661515,0.1716709250222147,466.531434487003,466.2405226622696,9.91528413057945,9.94305352722041
79,16.0,357.446017699115,357.7271739848574,8.56636718750002,0.171709217536003,0.17166520710613495,466.531434487003,466.0935442460834,9.87885451696394,9.93001475697354
80,16.2,357.257894736842,357.7271739848574,8.56636718750002,0.171727003974476,0.17168970678537696,466.554888484411,466.54721550596,9.8988223447297,9.917753356703173
81,16.400000000000002,357.336752136752,357.7271739848574,8.56636718750002,0.171652576287454,0.17171235450790906,466.622824201041,466.91106061009964,9.93510327141279,9.925020573120818
82,16.6,357.494642857142,357.7271739848574,8.56636718750002,0.171671717095737,0.1716926984680736,466.622824201041,466.6764288252869,9.92362995125301,9.940734105680084
83,16.8,357.381249999999,357.7271739848574,8.56636718750002,0.171716483735481,0.17168182661173803,466.877011333426,466.36506690323733,9.91853072100097,9.930892482436274
84,17.0,357.686206896551,357.7271739848574,8.56636718750002,0.171710597653987,0.1716845290564629,466.877011333426,466.4659962500629,9.95959780569765,9.92938077725544
85,17.2,357.6,357.7271739848574,8.56636718750002,0.171684335549075,0.1716834158034436,466.531434487003,466.49628787714886,9.94225088905766,9.947106467953827
86,17.400000000000002,357.220869565217,357.7271739848574,8.56636718750002,0.171641774843093,0.17167076310070403,466.531434487003,466.11501872435235,9.93245316851823,9.935828522441284
87,17.6,357.6,357.7271739848574,8.56636718750002,0.171611986843973,0.17166964477728006,466.531434487003,466.23277339580363,9.92390490598703,9.933995105407897
88,17.8,357.706896551724,357.7271739848574,8.56636718750002,0.171646976647755,0.17167601207988356,466.82475726797,466.33728779376173,9.95661023282608,9.931905680744771
89,18.0,357.817699115044,357.7271739848574,8.56636718750002,0.171598548882257,0.17168836132969645,466.82475726797,466.49466122301504,9.94546314907579,9.944727212769148
90,18.2,357.705357142857,357.7271739848574,8.56636718750002,0.171614004857128,0.1716664780481929,466.368502917612,466.1169067473798,9.97056851004167,9.936616204851854
91,18.400000000000002,357.844827586206,357.7271739848574,8.56636718750002,0.171608615542886,0.17166745125903732,466.238144531796,466.20144488106496,9.95895930923432,9.948487370295734
92,18.6,357.651304347826,357.7271739848574,8.56636718750002,0.171592778238997,0.17165189200293776,466.536487543058,465.95675166677285,9.94090753653021,9.943547994074388
93,18.8,357.87699115044194,357.7271739848574,8.56636718750002,0.17154213428814,0.17165574124360472,467.325652927688,466.12523980406627,9.95191702392488,9.936575183311867
94,19.0,357.90000000000003,357.7271739848574,8.56636718750002,0.171540472353459,0.17166462349472253,467.325652927688,466.23241649658775,9.92851958426053,9.94244772653969
95,19.200000000000003,357.97304347826,357.7271739848574,8.56636718750002,0.171567239506901,0.17165682149161304,466.849740063726,466.23618601452995,9.95570633252728,9.932541224875965
96,19.400000000000002,358.093913043478,357.7271739848574,8.56636718750002,0.17160539444506,0.17167725658092897,466.849740063726,466.2682596784143,9.93676991258676,9.943393509937925
97,19.6,358.34035087719303,357.7271739848574,8.56636718750002,0.171718448445876,0.17164635501328193,466.849740063726,466.1794368205074,9.93375343975216,9.936395775540197
98,19.8,358.120869565217,357.7271739848574,8.56636718750002,0.171628863834837,0.17166606458183195,466.986140605789,466.228585892696,9.94723913981469,9.935214480337951
99,20.0,358.031578947368,357.7271739848574,8.56636718750002,0.171641449208277,0.17166641815377665,466.986140605789,466.2152318871599,9.9251740961948,9.940043341967378
100,20.200000000000003,358.113793103448,357.7271739848574,8.56636718750002,0.171650946610187,0.1716481809662229,467.031140902108,466.15460297765026,9.9304469036246,9.932388771594029
101,20.400000000000002,357.973275862068,357.7271739848574,8.56636718750002,0.171701658673547,0.1716738430949661,467.031140902108,466.24255908179066,9.92545087353517,9.934079543950714
102,20.6,357.9646551724131,357.7271739848574,8.56636718750002,0.17162898863259,0.17167103250179297,466.185449875232,466.259774578902,9.95449071570812,9.932297291312253
103,20.8,358.227433628318,357.7271739848574,8.56636718750002,0.171717234777484,0.1716737292592694,465.79513093975,466.2601453646755,9.98997888284348,9.942023805257255
104,21.0,358.079464285714,357.7271739848574,8.56636718750002,0.171666925770808,0.1716481204752451,465.752247212096,466.22412764925457,9.97152847284591,9.957269990851405
105,21.200000000000003,358.41150442477795,357.7271739848574,8.56636718750002,0.171767101428594,0.171614413458338,465.502512562814,466.1258680683874,9.95752519720012,9.951075853045825
106,21.400000000000002,358.00000000000006,357.7271739848574,8.56636718750002,0.171717817111208,0.17165133592121726,465.502512562814,466.03756301601305,9.96719411406723,9.946298794786273
107,21.6,358.29913793103407,357.7271739848574,8.56636718750002,0.171760487512339,0.17166372183162606,465.646211202637,466.0839958170058,9.92935949549217,9.953634848169735
108,21.8,358.362068965517,357.7271739848574,8.56636718750002,0.171768547263818,0.17166569742581864,465.86016251082,465.93336169092555,9.96629398490172,9.933388369642831
109,22.0,358.213157894736,357.7271739848574,8.56636718750002,0.171768466224877,0.171667120155297,465.86016251082,466.2852980496501,9.9682962080075,9.948535281406464
110,22.200000000000003,358.125862068965,357.7271739848574,8.56636718750002,0.17173355902599,0.17167755534004736,465.352824551115,465.9539801512432,9.95258088749233,9.954794684897953
